Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_LOGRECNO,Geo_TRACT,pop,pop_density,MedH_Inc,NH_ac,pct_NH_ac,num_hh,pct_homeowner,pct_renters,pct_vacant,SE_T003_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_007,SE_T013_008,PCT_SE_T013_002,PCT_SE_T013_003,PCT_SE_T013_004,PCT_SE_T013_005,PCT_SE_T013_007,PCT_SE_T013_008,SE_T017_002,SE_T017_003,SE_T017_004,SE_T017_005,SE_T017_006,SE_T017_007,SE_T017_008,SE_T017_009,PCT_SE_T017_002,PCT_SE_T017_003,PCT_SE_T017_004,PCT_SE_T017_005,PCT_SE_T017_006,PCT_SE_T017_007,PCT_SE_T017_008,PCT_SE_T017_009,SE_T083_001,SE_T093_001,SE_T094_001,SE_T094_002,SE_T094_003,SE_T095_001,SE_T095_002,SE_T095_003,PCT_SE_T095_002
15007040104,14000US15007040104,"Census Tract 401.04, Kauai County, Hawaii",564,40104,609,7.782422,33500,42,6.9,256,71.88,28.12,69.38,83.93588,410,0,10,47,0,100,67.32,0,1.64,7.72,0,16.42,159,125,34,7,27,97,47,50,62.11,48.83,13.28,2.73,10.55,37.89,18.36,19.53,18812,836,256,184,72,836,256,580,30.62
15007040204,14000US15007040204,"Census Tract 402.04, Kauai County, Hawaii",565,40204,6014,763.9141,69896,383,6.37,1997,65.85,34.15,5.67,7.966643,2700,22,3,1646,14,1246,44.9,0.37,0.05,27.37,0.23,20.72,1500,1206,294,53,241,497,239,258,75.11,60.39,14.72,2.65,12.07,24.89,11.97,12.92,31654,2117,1997,1315,682,2117,1997,120,94.33
15007040205,14000US15007040205,"Census Tract 402.05, Kauai County, Hawaii",566,40205,4016,661.8232,60542,408,10.16,1447,61.37,38.63,29.1,6.58104,1425,12,43,1118,70,940,35.48,0.3,1.07,27.84,1.74,23.41,960,694,266,116,150,487,234,253,66.34,47.96,18.38,8.02,10.37,33.66,16.17,17.48,30073,2041,1447,888,559,2041,1447,594,70.9
15007040300,14000US15007040300,"Census Tract 403, Kauai County, Hawaii",567,40300,8370,2318.011,69429,483,5.77,2791,58.4,41.6,23.05,4.497526,3125,116,37,2163,18,2428,37.34,1.39,0.44,25.84,0.22,29.01,1893,1503,390,157,233,898,539,359,67.83,53.85,13.97,5.63,8.35,32.17,19.31,12.86,27756,3627,2791,1630,1161,3627,2791,836,76.95
15007040400,14000US15007040400,"Census Tract 404, Kauai County, Hawaii",568,40400,11023,139.8739,69205,1040,9.43,2623,65.88,34.12,13.35,82.48443,1700,114,61,6110,64,1934,15.42,1.03,0.55,55.43,0.58,17.55,1997,1525,472,160,312,626,294,332,76.13,58.14,17.99,6.1,11.89,23.87,11.21,12.66,24712,3027,2623,1728,895,3027,2623,404,86.65
15007040500,14000US15007040500,"Census Tract 405, Kauai County, Hawaii",569,40500,7001,1138.367,61350,628,8.97,2282,62.27,37.73,11.34,7.629353,1685,39,14,3152,0,1483,24.07,0.56,0.2,45.02,0,21.18,1474,980,494,249,245,808,449,359,64.59,42.94,21.65,10.91,10.74,35.41,19.68,15.73,30543,2574,2282,1421,861,2574,2282,292,88.66
15007040603,14000US15007040603,"Census Tract 406.03, Kauai County, Hawaii",570,40603,3072,192.856,65104,197,6.41,1005,54.33,45.67,50.3,18.64773,1102,15,15,1009,0,734,35.87,0.49,0.49,32.85,0,23.89,637,461,176,73,103,368,193,175,63.38,45.87,17.51,7.26,10.25,36.62,19.2,17.41,31995,2022,1005,546,459,2022,1005,1017,49.7
15007040604,14000US15007040604,"Census Tract 406.04, Kauai County, Hawaii",571,40604,3179,378.9925,61691,115,3.62,1174,56.39,43.61,26.67,9.303538,1386,3,25,761,51,838,43.6,0.09,0.79,23.94,1.6,26.36,711,570,141,72,69,463,275,188,60.56,48.55,12.01,6.13,5.88,39.44,23.42,16.01,32132,1601,1174,662,512,1601,1174,427,73.33
15007040700,14000US15007040700,"Census Tract 407, Kauai County, Hawaii",572,40700,9164,255.1972,81241,682,7.44,2900,68.45,31.55,12.12,38.09439,2934,6,33,3395,29,2085,32.02,0.07,0.36,37.05,0.32,22.75,2050,1639,411,115,296,850,369,481,70.69,56.52,14.17,3.97,10.21,29.31,12.72,16.59,29295,3300,2900,1985,915,3300,2900,400,87.88
15007040800,14000US15007040800,"Census Tract 408, Kauai County, Hawaii",573,40800,3984,32.86518,72321,401,10.07,1165,52.7,47.3,11.27,123.7022,877,5,9,2013,6,673,22.01,0.13,0.23,50.53,0.15,16.89,926,685,241,103,138,239,143,96,79.48,58.8,20.69,8.84,11.85,20.52,12.27,8.24,25410,1313,1165,614,551,1313,1165,148,88.73
15007040900,14000US15007040900,"Census Tract 409, Kauai County, Hawaii",574,40900,5041,55.83281,60000,1121,22.24,1672,61.3,38.7,27.71,96.97964,1097,20,52,2213,27,511,21.76,0.4,1.03,43.9,0.54,10.14,1095,839,256,72,184,577,230,347,65.49,50.18,15.31,4.31,11,34.51,13.76,20.75,28704,2313,1672,1025,647,2313,1672,641,72.29
15007041200,14000US15007041200,"Census Tract 412, Kauai County, Hawaii",575,41200,0,0,,0,,0,,,,84.79287,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,
15007940000,14000US15007940000,"Census Tract 9400, Kauai County, Hawaii",576,940000,3229,58.53349,56184,1012,31.34,1104,80.25,19.75,22.09,58.28226,763,101,10,389,2,952,23.63,3.13,0.31,12.05,0.06,29.48,637,478,159,63,96,467,237,230,57.7,43.3,14.4,5.71,8.7,42.3,21.47,20.83,26533,1417,1104,886,218,1417,1104,313,77.91
15007990100,14000US15007990100,"Census Tract 9901, Kauai County, Hawaii",577,990100,0,,,0,,0,,,,348.1755,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,
15007990200,14000US15007990200,"Census Tract 9902, Kauai County, Hawaii",578,990200,0,,,0,,0,,,,201.1423,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,
15007990300,14000US15007990300,"Census Tract 9903, Kauai County, Hawaii",579,990300,0,,,0,,0,,,,44.59745,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,
15009030100,14000US15009030100,"Census Tract 301, Maui County, Hawaii",580,30100,1755,8.186094,44700,731,41.65,570,64.39,35.61,36.31,224.1943,467,0,0,9,0,548,26.61,0,0,0.51,0,31.23,325,233,92,36,56,245,165,80,57.02,40.88,16.14,6.32,9.82,42.98,28.95,14.04,22679,895,570,367,203,895,570,325,63.69
15009030201,14000US15009030201,"Census Tract 302.01, Maui County, Hawaii",581,30201,2035,44.62349,43682,38,1.87,851,72.27,27.73,12.18,47.19316,1446,0,0,137,44,370,71.06,0,0,6.73,2.16,18.18,477,314,163,39,124,374,243,131,56.05,36.9,19.15,4.58,14.57,43.95,28.55,15.39,32755,969,851,615,236,969,851,118,87.82
15009030202,14000US15009030202,"Census Tract 302.02, Maui County, Hawaii",582,30202,7498,526.2408,80453,426,5.68,2713,61.63,38.37,13.52,16.84531,4550,110,0,586,118,1708,60.68,1.47,0,7.82,1.57,22.78,1671,1256,415,108,307,1042,532,510,61.59,46.3,15.3,3.98,11.32,38.41,19.61,18.8,41371,3137,2713,1672,1041,3137,2713,424,86.48
15009030301,14000US15009030301,"Census Tract 303.01, Maui County, Hawaii",583,30301,9465,56.92294,70098,1099,11.61,3580,67.63,32.37,6.92,167.5108,5041,32,9,1006,55,2223,53.26,0.34,0.1,10.63,0.58,23.49,2625,2091,534,198,336,955,387,568,73.32,58.41,14.92,5.53,9.39,26.68,10.81,15.87,36855,3846,3580,2421,1159,3846,3580,266,93.08
15009030303,14000US15009030303,"Census Tract 303.03, Maui County, Hawaii",584,30303,3825,193.8607,77662,106,2.77,1709,65.24,34.76,56.79,24.72023,2921,1,2,390,49,356,76.37,0.03,0.05,10.2,1.28,9.31,1112,1002,110,0,110,597,285,312,65.07,58.63,6.44,0,6.44,34.93,16.68,18.26,63573,3955,1709,1115,594,3955,1709,2246,43.21
15009030402,14000US15009030402,"Census Tract 304.02, Maui County, Hawaii",585,30402,8991,505.4951,80281,682,7.59,3188,68.95,31.05,7.67,17.8287,2903,0,0,2432,254,2720,32.29,0,0,27.05,2.83,30.25,2363,1889,474,234,240,825,416,409,74.12,59.25,14.87,7.34,7.53,25.88,13.05,12.83,32489,3453,3188,2198,990,3453,3188,265,92.33
15009030403,14000US15009030403,"Census Tract 304.03, Maui County, Hawaii",586,30403,3518,480.3036,70179,266,7.56,1238,59.94,40.06,9.04,7.324534,1494,2,10,624,29,1093,42.47,0.06,0.28,17.74,0.82,31.07,843,614,229,80,149,395,235,160,68.09,49.6,18.5,6.46,12.04,31.91,18.98,12.92,33049,1361,1238,742,496,1361,1238,123,90.96
15009030404,14000US15009030404,"Census Tract 304.04, Maui County, Hawaii",587,30404,5196,493.7222,56111,514,9.89,1736,49.77,50.23,12.01,10.58494,1881,9,18,1104,38,1632,36.2,0.17,0.35,21.25,0.73,31.41,1226,720,506,200,306,510,178,332,70.62,41.47,29.15,11.52,17.63,29.38,10.25,19.12,25151,1973,1736,864,872,1973,1736,237,87.99
15009030501,14000US15009030501,"Census Tract 305.01, Maui County, Hawaii",588,30501,2566,334.8604,72083,73,2.84,747,63.59,36.41,25.23,9.668076,1099,0,0,672,5,717,42.83,0,0,26.19,0.19,27.94,514,398,116,40,76,233,129,104,68.81,53.28,15.53,5.35,10.17,31.19,17.27,13.92,28583,999,747,475,272,999,747,252,74.77
15009030705,14000US15009030705,"Census Tract 307.05, Maui County, Hawaii",589,30705,3937,202.0344,85938,155,3.94,1037,54.19,45.81,17.24,19.53682,1204,31,0,1575,43,929,30.58,0.79,0,40.01,1.09,23.6,799,564,235,78,157,238,164,74,77.05,54.39,22.66,7.52,15.14,22.95,15.81,7.14,24738,1253,1037,562,475,1253,1037,216,82.76
15009030706,14000US15009030706,"Census Tract 307.06, Maui County, Hawaii",590,30706,2513,4116.922,61574,272,10.82,1000,46,54,21.32,1.203657,1245,21,4,477,19,475,49.54,0.84,0.16,18.98,0.76,18.9,578,416,162,51,111,422,210,212,57.8,41.6,16.2,5.1,11.1,42.2,21,21.2,29659,1271,1000,460,540,1271,1000,271,78.68
15009030707,14000US15009030707,"Census Tract 307.07, Maui County, Hawaii",591,30707,9258,7854.107,72163,96,1.04,3338,48.23,51.77,25.29,2.069191,5416,78,0,1235,70,2363,58.5,0.84,0,13.34,0.76,25.52,2356,1846,510,42,468,982,555,427,70.58,55.3,15.28,1.26,14.02,29.42,16.63,12.79,31542,4468,3338,1610,1728,4468,3338,1130,74.71
15009030708,14000US15009030708,"Census Tract 307.08, Maui County, Hawaii",592,30708,2922,2138.415,62404,494,16.91,1094,48.72,51.28,26.23,1.788227,1519,42,0,294,38,535,51.98,1.44,0,10.06,1.3,18.31,566,404,162,54,108,528,230,298,51.74,36.93,14.81,4.94,9.87,48.26,21.02,27.24,29736,1483,1094,533,561,1483,1094,389,73.77
15009030709,14000US15009030709,"Census Tract 307.09, Maui County, Hawaii",593,30709,3334,3615.846,51788,34,1.02,1723,46.37,53.63,56.52,1.394722,2250,46,14,240,33,717,67.49,1.38,0.42,7.2,0.99,21.51,812,640,172,77,95,911,369,542,47.13,37.14,9.98,4.47,5.51,52.87,21.42,31.46,44448,3963,1723,799,924,3963,1723,2240,43.48
15009030710,14000US15009030710,"Census Tract 307.10, Maui County, Hawaii",594,30710,2066,4207.303,60547,164,7.94,931,63.59,36.41,60.95,0.8693218,1460,0,0,228,4,210,70.67,0,0,11.04,0.19,10.16,571,489,82,39,43,360,220,140,61.33,52.52,8.81,4.19,4.62,38.67,23.63,15.04,36232,2384,931,592,339,2384,931,1453,39.05
15009030800,14000US15009030800,"Census Tract 308, Maui County, Hawaii",595,30800,7582,138.678,92500,1379,18.19,2182,82.49,17.51,6.11,59.22216,2131,11,33,1791,68,2169,28.11,0.15,0.44,23.62,0.9,28.61,1847,1403,444,136,308,335,107,228,84.65,64.3,20.35,6.23,14.12,15.35,4.9,10.45,32634,2324,2182,1800,382,2324,2182,142,93.89
15009030901,14000US15009030901,"Census Tract 309.01, Maui County, Hawaii",596,30901,2562,6537.307,35610,511,19.95,1027,30.38,69.62,8.14,0.3919045,570,36,0,579,0,866,22.25,1.41,0,22.6,0,33.8,499,391,108,27,81,528,374,154,48.59,38.07,10.52,2.63,7.89,51.41,36.42,15,22085,1118,1027,312,715,1118,1027,91,91.86
15009030902,14000US15009030902,"Census Tract 309.02, Maui County, Hawaii",597,30902,3523,6970.417,64125,474,13.45,1237,48.26,51.74,6.15,0.6263666,542,15,13,1348,84,1047,15.38,0.43,0.37,38.26,2.38,29.72,752,522,230,6,224,485,240,245,60.79,42.2,18.59,0.49,18.11,39.21,19.4,19.81,27460,1318,1237,597,640,1318,1237,81,93.85
15009030903,14000US15009030903,"Census Tract 309.03, Maui County, Hawaii",598,30903,6577,6446.745,81220,919,13.97,1672,71.83,28.17,3.3,1.32083,644,43,9,2841,39,2082,9.79,0.65,0.14,43.2,0.59,31.66,1251,925,326,173,153,421,145,276,74.82,55.32,19.5,10.35,9.15,25.18,8.67,16.51,24937,1729,1672,1201,471,1729,1672,57,96.7
15009031000,14000US15009031000,"Census Tract 310, Maui County, Hawaii",599,31000,9075,2358.851,76231,928,10.23,3290,66.32,33.68,9.79,3.847212,2764,2,0,3385,19,1977,30.46,0.02,0,37.3,0.21,21.79,2280,1639,641,326,315,1010,535,475,69.3,49.82,19.48,9.91,9.57,30.7,16.26,14.44,36157,3647,3290,2182,1108,3647,3290,357,90.21
15009031101,14000US15009031101,"Census Tract 311.01, Maui County, Hawaii",600,31101,9483,3671.18,67938,2313,24.39,2180,47.94,52.06,6.84,2.616533,1314,136,43,3205,69,2403,13.86,1.43,0.45,33.8,0.73,25.34,1723,1199,524,91,433,457,228,229,79.04,55,24.04,4.17,19.86,20.96,10.46,10.5,20925,2340,2180,1045,1135,2340,2180,160,93.16
15009031102,14000US15009031102,"Census Tract 311.02, Maui County, Hawaii",601,31102,6272,9329.179,65690,515,8.21,1508,49.67,50.33,13.13,0.6722993,934,0,11,3024,98,1690,14.89,0,0.18,48.21,1.56,26.95,1048,737,311,111,200,460,219,241,69.5,48.87,20.62,7.36,13.26,30.5,14.52,15.98,21147,1736,1508,749,759,1736,1508,228,86.87
15009031103,14000US15009031103,"Census Tract 311.03, Maui County, Hawaii",602,31103,9200,7281.018,86094,329,3.58,2195,70.84,29.16,3.3,1.26356,596,13,5,6173,36,2048,6.48,0.14,0.05,67.1,0.39,22.26,1874,1344,530,119,411,321,150,171,85.38,61.23,24.15,5.42,18.72,14.62,6.83,7.79,25793,2270,2195,1555,640,2270,2195,75,96.7
15009031402,14000US15009031402,"Census Tract 314.02, Maui County, Hawaii",603,31402,2944,327.8425,79130,230,7.81,896,64.73,35.27,16.1,9.77916,859,0,0,1195,41,619,29.18,0,0,40.59,1.39,21.03,630,464,166,67,99,266,189,77,70.31,51.79,18.53,7.48,11.05,29.69,21.09,8.59,30755,1068,896,580,316,1068,896,172,83.9
15009031404,14000US15009031404,"Census Tract 314.04, Maui County, Hawaii",604,31404,3562,6106.016,64189,53,1.49,1200,22.83,77.17,25.97,1.297253,2152,0,13,420,32,892,60.42,0,0.36,11.79,0.9,25.04,679,500,179,49,130,521,294,227,56.58,41.67,14.92,4.08,10.83,43.42,24.5,18.92,25235,1621,1200,274,926,1621,1200,421,74.03
15009031405,14000US15009031405,"Census Tract 314.05, Maui County, Hawaii",605,31405,6169,929.1819,70428,348,5.64,1378,50.44,49.56,5.29,6.644274,969,8,11,3560,21,1252,15.71,0.13,0.18,57.71,0.34,20.3,1121,730,391,130,261,257,119,138,81.35,52.98,28.37,9.43,18.94,18.65,8.64,10.01,24830,1455,1378,695,683,1455,1378,77,94.71
15009031501,14000US15009031501,"Census Tract 315.01, Maui County, Hawaii",606,31501,2317,1716.281,70000,356,15.36,730,60.82,39.18,56.65,2.494148,978,0,4,617,8,354,42.21,0,0.17,26.63,0.35,15.28,474,292,182,97,85,256,153,103,64.93,40,24.93,13.29,11.64,35.07,20.96,14.11,30211,1684,730,444,286,1684,730,954,43.35
15009031502,14000US15009031502,"Census Tract 315.02, Maui County, Hawaii",607,31502,4603,137.6159,65724,110,2.39,2049,54.03,45.97,37.55,40.39478,3315,57,0,775,25,321,72.02,1.24,0,16.84,0.54,6.97,1060,936,124,56,68,989,502,487,51.73,45.68,6.05,2.73,3.32,48.27,24.5,23.77,37245,3281,2049,1107,942,3281,2049,1232,62.45
15009031503,14000US15009031503,"Census Tract 315.03, Maui County, Hawaii",608,31503,2233,150.8584,46467,38,1.7,1035,42.8,57.2,59.12,16.18551,1663,0,0,164,42,326,74.47,0,0,7.34,1.88,14.6,602,510,92,5,87,433,234,199,58.16,49.28,8.89,0.48,8.41,41.84,22.61,19.23,42386,2532,1035,443,592,2532,1035,1497,40.88
15009031601,14000US15009031601,"Census Tract 316.01, Maui County, Hawaii",609,31601,3455,24.49198,51156,420,12.16,1261,50.99,49.01,18.28,163.9795,375,49,16,1838,35,722,10.85,1.42,0.46,53.2,1.01,20.9,902,633,269,54,215,359,168,191,71.53,50.2,21.33,4.28,17.05,28.47,13.32,15.15,24358,1543,1261,643,618,1543,1261,282,81.72
15009031700,14000US15009031700,"Census Tract 317, Maui County, Hawaii",610,31700,4453,36.24947,40634,1373,30.83,1588,63.98,36.02,24.88,144.2972,797,1,15,1075,5,1187,17.9,0.02,0.34,24.14,0.11,26.66,1035,728,307,52,255,553,266,287,65.18,45.84,19.33,3.27,16.06,34.82,16.75,18.07,20527,2114,1588,1016,572,2114,1588,526,75.12
15009031801,14000US15009031801,"Census Tract 318.01, Maui County, Hawaii",611,31801,2921,23.25148,37260,1702,58.27,871,59.36,40.64,39.72,148.6294,302,16,7,333,1,560,10.34,0.55,0.24,11.4,0.03,19.17,622,432,190,74,116,249,137,112,71.41,49.6,21.81,8.5,13.32,28.59,15.73,12.86,17992,1445,871,517,354,1445,871,574,60.28
15009031900,14000US15009031900,"Census Tract 319, Maui County, Hawaii",612,31900,5735,227.4776,60850,522,9.1,1692,55.91,44.09,11.23,28.7158,771,82,16,2751,50,1543,13.44,1.43,0.28,47.97,0.87,26.9,1346,882,464,201,263,346,192,154,79.55,52.13,27.42,11.88,15.54,20.45,11.35,9.1,25688,1906,1692,946,746,1906,1692,214,88.77
15009032000,14000US15009032000,"Census Tract 320, Maui County, Hawaii",613,32000,911,20.84732,83281,29,3.18,457,62.14,37.86,52,47.76846,735,5,0,30,10,102,80.68,0.55,0,3.29,1.1,11.2,244,209,35,22,13,213,114,99,53.39,45.73,7.66,4.81,2.84,46.61,24.95,21.66,76524,952,457,284,173,952,457,495,48
15009980000,14000US15009980000,"Census Tract 9800, Maui County, Hawaii",614,980000,0,0,,0,,0,,,,53.75137,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,
15009990000,14000US15009990000,"Census Tract 9900, Maui County, Hawaii",615,990000,0,,,0,,0,,,,290.9934,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,
15009990200,14000US15009990200,"Census Tract 9902, Maui County, Hawaii",616,990200,0,,,0,,0,,,,634.3826,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,
15009991200,14000US15009991200,"Census Tract 9912, Maui County, Hawaii",617,991200,0,,,0,,0,,,,186.3233,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,
